meier_load,use_layerwise_dropout_batchnorm,units,output_layer_activation,optimizer,num_layers,learning_rate,l2_r,l1_r,growth_sequence,epochs,dropout_rate,dropout_T_bn_F,batch_size,activation,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
False,False,450,sigmoid,sgd,1,0.01,0.0,0.0,[1],50,0.01,False,128,tanh,0.691785633564,0.522536993769,0.551403,0.228258,0.322863,0.691883802414,0.778846153846,0.103618,0.248031,0.146172,"[[2529  545]
 [ 191   63]]"
False,True,570,sigmoid,sgd,2,0.01,0.3,0.0,"[1, 4]",50,0.1,False,256,softmax,88.8673934937,0.501416015625,0.0,0.0,0.0,88.8650817871,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,550,sigmoid,rmsprop,5,0.0001,0.2,0.0001,"[1, 1, 1, 1, 1]",50,0,True,256,sigmoid,inf,0.498022460938,0.498301,0.997943,0.664699,inf,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,True,240,sigmoid,rmsprop,2,0.01,0.0,0.2,"[1, 1]",50,0.1,True,256,softmax,4372.89794922,0.498583984375,0.498584,1.0,0.665407,4372.90869141,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,580,sigmoid,adam,1,0.1,0.3,0.1,[1],50,0.1,False,64,sigmoid,15082.0361328,0.498539719626,0.498612,0.999317,0.66528,15082.2822266,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,False,620,sigmoid,rmsprop,1,0.01,0.0001,0.01,[1],50,0.001,True,256,tanh,173.279342651,0.521508789062,0.515746,0.659975,0.579014,173.274215698,0.389122596154,0.077435,0.641732,0.138194,"[[1132 1942]
 [  91  163]]"
False,False,210,sigmoid,adam,5,0.01,0.1,0.01,"[1, 4, 4, 4, 4]",50,0.3,True,64,sigmoid,84.6051559448,0.498685747664,0.498686,1.0,0.665497,84.6265640259,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,70,sigmoid,sgd,1,0.01,0.0001,0.2,[1],50,0.001,True,256,softmax,255.615463257,0.501440429688,1.0,4.9e-05,9.8e-05,255.608093262,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,550,sigmoid,adam,1,0.01,0.3,0.001,[1],50,0.01,False,128,tanh,2.038875103,0.498685747664,0.498684,0.998536,0.665171,2.0381526947,0.0775240384615,0.076414,1.0,0.141979,"[[   4 3070]
 [   0  254]]"
False,True,300,sigmoid,sgd,4,0.01,0.1,0.3,"[1, 2, 4, 6]",50,0.001,True,256,relu,inf,0.501416015625,0.0,0.0,0.0,3826.14794922,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,470,sigmoid,adam,4,0.0001,0.001,0.3,"[1, 2, 4, 6]",50,0,True,64,softmax,65.0703125,0.501314252336,0.0,0.0,0.0,65.0692977905,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,540,sigmoid,rmsprop,5,0.1,0.001,0.3,"[1, 1, 1, 1, 1]",50,0.3,True,64,relu,inf,0.498637071651,0.498661,0.99961,0.665389,inf,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,False,50,sigmoid,rmsprop,1,0.01,0.01,0.3,[1],50,0,True,128,relu,inf,0.498637071651,0.498661,0.999854,0.665443,1076.55090332,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,60,sigmoid,rmsprop,2,0.1,0.2,0.2,"[1, 1]",50,0.01,False,256,softmax,11378.9023438,0.498266601563,0.498423,0.998335,0.664895,11378.9736328,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,True,430,sigmoid,rmsprop,4,0.0001,0.0001,0.0001,"[1, 4, 4, 4]",50,0.01,False,128,relu,inf,0.877750194704,0.991984,0.761005,0.861278,2.81239008904,0.811899038462,0.17931,0.409449,0.2494,"[[2598  476]
 [ 150  104]]"
False,False,410,sigmoid,sgd,1,0.001,0.0001,0.1,[1],50,0.3,True,128,relu,37.5517730713,0.50187402648,0.716981,0.001855,0.0037,37.5510368347,0.923377403846,0.333333,0.003937,0.007782,"[[3072    2]
 [ 253    1]]"
False,False,610,sigmoid,sgd,4,0.001,0.0,0.0001,"[1, 4, 4, 4]",50,0.3,False,256,softmax,34.6915397644,0.501416015625,0.0,0.0,0.0,34.6913948059,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,520,sigmoid,rmsprop,5,0.1,0.2,0.0001,"[1, 2, 2, 2, 2]",50,0.001,True,128,sigmoid,6639.78125,0.498685747664,0.498686,1.0,0.665497,6639.75634766,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,120,sigmoid,sgd,4,0.1,0.0001,0.0001,"[1, 1, 1, 1]",50,0,False,256,sigmoid,1.93493497372,0.5994140625,0.884483,0.22608,0.360112,1.86917471886,0.875901442308,0.185771,0.185039,0.185404,"[[2868  206]
 [ 207   47]]"
False,True,580,sigmoid,adam,2,0.001,0.1,0.3,"[1, 2]",50,0.2,False,128,softmax,416.156951904,0.498685747664,0.498686,1.0,0.665497,416.161529541,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,290,sigmoid,adam,2,0.01,0.01,0.2,"[1, 2]",50,0.2,False,256,sigmoid,1443.93933105,0.498583984375,0.498584,1.0,0.665407,1443.96789551,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,290,sigmoid,sgd,1,0.01,0.2,0.0,[1],50,0.3,False,128,tanh,0.935682296753,0.493696456386,0.495155,0.780625,0.605952,0.934523224831,0.257211538462,0.075421,0.775591,0.137474,"[[ 659 2415]
 [  57  197]]"
False,False,530,sigmoid,adam,2,0.001,0.0,0.01,"[1, 2]",50,0.2,False,256,relu,12.7478284836,0.501391601562,0.0,0.0,0.0,12.7459392548,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,300,sigmoid,rmsprop,4,0.001,0.3,0.3,"[1, 2, 4, 4]",50,0.3,True,64,tanh,1169.65332031,0.498685747664,0.498686,1.0,0.665497,1169.625,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,410,sigmoid,sgd,1,0.0001,0.1,0.0001,[1],50,0.2,False,64,sigmoid,95.5632476807,0.496081580997,0.497364,0.989995,0.662097,95.5748901367,0.078125,0.075949,0.992126,0.141097,"[[   8 3066]
 [   2  252]]"
False,False,470,sigmoid,rmsprop,2,0.01,0.01,0.3,"[1, 2]",50,0.01,True,256,softmax,4693.11181641,0.498583984375,0.498584,1.0,0.665407,4693.12353516,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,590,sigmoid,rmsprop,5,0.01,0.1,0.01,"[1, 2, 2, 2, 2]",50,0.3,False,64,relu,inf,0.498685747664,0.498686,1.0,0.665497,814.075012207,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,350,sigmoid,rmsprop,1,0.0001,0.2,0.3,[1],50,0.2,True,128,relu,95.0869216919,0.501557632399,0.666667,0.000976,0.001949,95.0829238892,0.923978365385,1.0,0.003937,0.007843,"[[3074    0]
 [ 253    1]]"
False,True,500,sigmoid,rmsprop,1,0.01,0.3,0.3,[1],50,0.01,False,256,relu,inf,0.498657226562,0.49862,0.999559,0.665341,6738.75146484,0.0769230769231,0.076368,1.0,0.141899,"[[   2 3072]
 [   0  254]]"
False,True,500,sigmoid,rmsprop,2,0.1,0.01,0.3,"[1, 2]",50,0.01,False,64,softmax,141386.421875,0.498685747664,0.498686,1.0,0.665497,141387.125,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,140,sigmoid,rmsprop,3,0.0001,0.2,0.1,"[1, 2, 2]",50,0,True,128,tanh,358.727661133,0.50187402648,0.780488,0.001562,0.003117,358.725189209,0.922776442308,0.0,0.0,0.0,"[[3071    3]
 [ 254    0]]"
False,False,580,sigmoid,adam,1,0.1,0.1,0.01,[1],50,0,True,64,sigmoid,742.503356934,0.498685747664,0.498686,0.999854,0.665465,742.515441895,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,130,sigmoid,sgd,2,0.001,0.0001,0.2,"[1, 2]",50,0.01,False,256,relu,48.2037277222,0.498583984375,0.498584,1.0,0.665407,48.2030525208,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,480,sigmoid,rmsprop,3,0.01,0.3,0.0,"[1, 2, 2]",50,0.2,True,128,relu,inf,0.498661409657,0.498674,0.999951,0.665476,69.5163955688,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,80,sigmoid,rmsprop,3,0.01,0.0001,0.2,"[1, 4, 4]",50,0.2,False,256,relu,inf,0.498583984375,0.498584,1.0,0.665407,2478.07836914,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,390,sigmoid,sgd,5,0.001,0.0001,0.0001,"[1, 4, 4, 4, 4]",50,0.1,False,128,softmax,25.2837638855,0.498685747664,0.498686,1.0,0.665497,25.2841339111,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,70,sigmoid,adam,1,0.01,0.001,0.001,[1],50,0.01,False,64,relu,,0.498758761682,0.498722,0.999658,0.665454,2.23197221756,0.0760216346154,0.075789,0.992126,0.140821,"[[   1 3073]
 [   2  252]]"
False,True,390,sigmoid,adam,1,0.0001,0.0,0.1,[1],50,0.01,True,64,relu,9.25172042847,0.501387266355,1.0,0.000146,0.000293,9.25106716156,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,True,500,sigmoid,sgd,5,0.001,0.0001,0.001,"[1, 2, 4, 6, 8]",50,0.1,True,256,relu,379.031188965,0.583569335938,0.72888,0.262364,0.385842,379.028198242,0.853365384615,0.196891,0.299213,0.2375,"[[2764  310]
 [ 178   76]]"
False,True,270,sigmoid,rmsprop,2,0.1,0.1,0.1,"[1, 1]",50,0.01,False,256,sigmoid,25898.2324219,0.498583984375,0.498584,1.0,0.665407,25898.2070312,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,False,130,sigmoid,sgd,3,0.001,0.3,0.0001,"[1, 2, 4]",50,0.3,False,256,sigmoid,243.238021851,0.501440429688,1.0,4.9e-05,9.8e-05,243.224105835,0.923677884615,0.0,0.0,0.0,"[[3074    0]
 [ 254    0]]"
False,False,670,sigmoid,rmsprop,2,0.001,0.0,0.3,"[1, 2]",50,0.3,False,128,relu,1985.35095215,0.498734423676,0.49871,1.0,0.665519,1985.32836914,0.0763221153846,0.076322,1.0,0.14182,"[[   0 3074]
 [   0  254]]"
False,True,460,sigmoid,adam,1,0.001,0.3,0.2,[1],50,0.001,False,64,tanh,45.3788909912,0.497298481308,0.497983,0.994046,0.66355,45.3829803467,0.0775240384615,0.076159,0.996063,0.141499,"[[   5 3069]
 [   1  253]]"
False,True,630,sigmoid,rmsprop,1,0.01,0.01,0.3,[1],50,0.2,False,256,relu,inf,0.499365234375,0.498973,0.999363,0.665612,24565.8613281,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,True,350,sigmoid,sgd,1,0.001,0.3,0.0,[1],50,0.2,False,64,relu,inf,0.594285436137,0.704628,0.320986,0.441054,10.2329349518,0.806490384615,0.154255,0.34252,0.212714,"[[2597  477]
 [ 167   87]]"
False,False,60,sigmoid,sgd,5,0.01,0.001,0.0,"[1, 2, 4, 6, 8]",50,0.001,True,64,relu,inf,0.581118574766,0.722004,0.260224,0.382565,1.66973698139,0.851862980769,0.18961,0.287402,0.228482,"[[2762  312]
 [ 181   73]]"
False,False,600,sigmoid,rmsprop,2,0.001,0.01,0.01,"[1, 1]",50,0.001,False,64,tanh,56.5106277466,0.498588395639,0.498637,0.99961,0.665367,56.5114097595,0.0766225961538,0.076345,1.0,0.14186,"[[   1 3073]
 [   0  254]]"
False,False,540,sigmoid,rmsprop,1,0.01,0.001,0.0001,[1],50,0,False,256,relu,2.17312979698,0.560546875,0.730228,0.188081,0.29912,2.17068386078,0.8671875,0.178082,0.204724,0.190476,"[[2834  240]
 [ 202   52]]"
