epochs,batch_size,use_maxpool,use_averagepool,use_batchnorm,train_loss,train_accuracy,train_precision,train_recall,train_f2,val_loss,val_accuracy,val_precision,val_recall,val_f2,confusion_matrix
40,48,False,False,False,0.6931523084640503,0.50715848554,0.0,0.0,0.0,0.6945415139198303,0.483487654321,0.0,0.0,0.0,"[[3133    0]
 [3347    0]]"
40,48,True,False,False,0.6931936740875244,0.50715848554,0.0,0.0,0.0,0.6946666836738586,0.483487654321,0.0,0.0,0.0,"[[3133    0]
 [3347    0]]"
40,48,False,True,False,0.6931240558624268,0.50715848554,0.0,0.0,0.0,0.6932082772254944,0.483487654321,0.0,0.0,0.0,"[[3133    0]
 [3347    0]]"
40,48,False,False,True,0.6945966482162476,0.492889079148,0.492865,1.0,0.829331,0.6926609873771667,0.516512345679,0.516512,1.0,0.842309,"[[   0 3133]
 [   0 3347]]"
40,48,True,False,True,27.890417098999023,0.49284151446,0.492842,1.0,0.829318,26.587888717651367,0.516512345679,0.516512,1.0,0.842309,"[[   0 3133]
 [   0 3347]]"
40,48,False,True,True,0.9122310876846313,0.50715848554,0.0,0.0,0.0,0.9455423951148987,0.483487654321,0.0,0.0,0.0,"[[3133    0]
 [3347    0]]"
