epochs,batch_size,use_maxpool,use_averagepool,use_batchnorm,train_loss,train_accuracy,train_precision,train_recall,train_f2,val_loss,val_accuracy,val_precision,val_recall,val_f2,confusion_matrix
40,48,False,False,False,0.0125537291169,0.99612347793,0.995948,0.996188,0.99614,0.153479874134,0.967592592593,0.963642,0.974007,0.971916,"[[3010  123]
 [  87 3260]]"
40,48,True,False,False,0.0400169193745,0.986111111111,0.996401,0.975341,0.979482,0.100150965154,0.975154320988,0.977518,0.974305,0.974946,"[[3058   75]
 [  86 3261]]"
40,48,False,True,False,0.0810827240348,0.970961757991,0.988429,0.952227,0.959254,0.0785286575556,0.972839506173,0.975698,0.971616,0.97243,"[[3052   81]
 [  95 3252]]"
40,48,False,False,True,0.174331516027,0.944634703196,0.977173,0.908893,0.921775,0.14299595356,0.960339506173,0.96932,0.953391,0.956535,"[[3032  101]
 [ 156 3191]]"
40,48,True,False,True,0.000487474375404,0.999809741248,1.0,0.999614,0.999691,0.278313100338,0.971759259259,0.970833,0.974604,0.973848,"[[3035   98]
 [  85 3262]]"
40,48,False,True,True,0.0008471190813,0.999714611872,0.999903,0.999517,0.999595,0.21065671742,0.975617283951,0.973005,0.979982,0.978579,"[[3042   91]
 [  67 3280]]"
40,48,False,True,True,,,,,,,,,,,
40,48,False,True,True,,,,,,,,,,,
40,48,False,True,True,,,,,,,,,,,
