meier_load,use_layerwise_dropout_batchnorm,units,output_layer_activation,optimizer,num_layers,learning_rate,l2_r,l1_r,growth_sequence,epochs,dropout_rate,dropout_T_bn_F,batch_size,activation,train_loss,train_accuracy,train_precision,train_recall,train_f3,val_loss,val_accuracy,val_precision,val_recall,val_f3,confusion_matrix
False,True,690,sigmoid,adam,1,0.0001,0.2,0.0,[1],50,0.01,False,128,softmax,0.693338036537,0.506955030488,0.0,0.0,0.0,0.693891823292,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,660,sigmoid,adam,1,0.1,0.2,0.01,[1],50,0.001,True,128,relu,inf,0.493021150915,0.493019,0.999758,0.906578,1425.80126953,0.515393030161,0.515554,0.999394,0.913649,"[[   0 3099]
 [   2 3298]]"
False,False,120,sigmoid,adam,3,0.1,0.001,0.0,"[1, 2, 4]",50,0.3,False,128,relu,0.770083487034,0.493021150915,0.493021,1.0,0.906757,0.769597828388,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,300,sigmoid,sgd,1,0.1,0.1,0.0001,[1],50,0.2,False,256,softmax,0.694826543331,0.507340283091,0.0,0.0,0.0,0.695463299751,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,570,sigmoid,adam,3,0.01,0.01,0.0,"[1, 4, 8]",50,0,True,256,relu,inf,0.492659716909,0.49266,1.0,0.906635,1.39825034142,0.516345080529,0.516345,1.0,0.914353,"[[   0 3033]
 [   0 3238]]"
False,False,90,sigmoid,sgd,2,0.01,0.3,0.001,"[1, 4]",50,0.001,False,64,sigmoid,16.4177684784,0.49284151446,0.492842,1.0,0.906696,16.4176692963,0.516398514851,0.516399,1.0,0.91437,"[[   0 3126]
 [   0 3338]]"
False,True,250,sigmoid,sgd,2,0.01,0.01,0.001,"[1, 4]",50,0.1,True,64,relu,inf,0.507967085236,0.783333,0.002268,0.002519,23.4821186066,0.48422029703,0.642857,0.002696,0.002994,"[[3121    5]
 [3329    9]]"
False,True,50,sigmoid,adam,5,0.001,0.0001,0.0,"[1, 2, 2, 2, 2]",50,0,False,64,tanh,0.42256885767,0.747669330289,0.797109,0.654635,0.666549,0.69855505228,0.751082920792,0.838887,0.641102,0.656583,"[[2715  411]
 [1198 2140]]"
False,True,150,sigmoid,adam,1,0.001,0.3,0.2,[1],50,0.2,False,128,tanh,60.2181282043,0.510337271341,0.780876,0.009469,0.010507,60.212928772,0.48765625,0.83871,0.007879,0.008745,"[[3095    5]
 [3274   26]]"
False,True,100,sigmoid,sgd,1,0.0001,0.0001,0.3,[1],50,0.01,True,256,relu,inf,0.530487804878,0.551508,0.255278,0.269768,2633.79223633,0.52515625,0.590688,0.257576,0.27297,"[[2511  589]
 [2450  850]]"
False,True,180,sigmoid,rmsprop,2,0.1,0.0001,0.2,"[1, 2]",50,0.3,False,64,relu,,0.492955064737,0.492931,1.0,0.906727,25875.1523438,0.516243811881,0.516324,0.9997,0.914121,"[[   0 3126]
 [   1 3337]]"
False,True,490,sigmoid,sgd,4,0.001,0.3,0.0,"[1, 4, 8, 8]",50,0.01,True,256,relu,inf,0.509741806402,0.692053,0.010097,0.011201,1686.65124512,0.48796875,0.780488,0.009697,0.01076,"[[3091    9]
 [3268   32]]"
False,False,610,sigmoid,sgd,4,0.01,0.3,0.001,"[1, 2, 2, 2]",50,0.001,True,256,tanh,22.1475887299,0.506978849085,0.0,0.0,0.0,22.1364212036,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,440,sigmoid,rmsprop,4,0.001,0.3,0.0001,"[1, 2, 4, 4]",50,0.001,False,64,tanh,1.26341402531,0.507182267884,1.0,4.8e-05,5.4e-05,1.25623190403,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,True,650,sigmoid,sgd,2,0.001,0.1,0.3,"[1, 4]",50,0.3,True,256,tanh,176.301345825,0.506978849085,0.0,0.0,0.0,176.294235229,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,True,610,sigmoid,adam,2,0.001,0.0,0.0,"[1, 4]",50,0.2,False,128,relu,1.50013077259,0.493759527439,0.493384,0.999807,0.906737,1.38435983658,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,580,sigmoid,sgd,3,0.01,0.001,0.01,"[1, 4, 8]",50,0.2,True,256,softmax,1.40825343132,0.506978849085,0.0,0.0,0.0,1.40894269943,0.483654919471,0.0,0.0,0.0,"[[3033    0]
 [3238    0]]"
False,False,220,sigmoid,adam,1,0.0001,0.01,0.1,[1],50,0.01,False,128,sigmoid,16.0922832489,0.492920480549,0.49292,0.999903,0.906651,16.0921440125,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,True,110,sigmoid,sgd,4,0.1,0.0,0.001,"[1, 1, 1, 1]",50,0,False,64,relu,inf,0.556483066971,0.603369,0.292091,0.30798,8.07950115204,0.532951732673,0.609172,0.266627,0.282513,"[[2555  571]
 [2448  890]]"
False,True,630,sigmoid,adam,2,0.01,0.0001,0.2,"[1, 2]",50,0.01,True,256,tanh,2919.52416992,0.493092606707,0.493056,0.999952,0.906733,2919.51000977,0.515625,0.515625,1.0,0.914127,"[[   0 3100]
 [   0 3300]]"
False,False,500,sigmoid,adam,2,0.001,0.0,0.1,"[1, 2]",50,0,False,64,relu,55.6259460449,0.50715848554,0.0,0.0,0.0,55.6237983704,0.483601485149,0.0,0.0,0.0,"[[3126    0]
 [3338    0]]"
False,False,550,sigmoid,adam,2,0.001,0.0,0.1,"[1, 1]",50,0.001,False,128,relu,58.7538909912,0.506978849085,0.0,0.0,0.0,58.7523384094,0.484375,0.0,0.0,0.0,"[[3100    0]
 [3300    0]]"
False,False,70,sigmoid,adam,1,0.1,0.01,0.1,[1],50,0.001,False,128,relu,inf,0.492872807018,0.492896,0.999807,0.906572,1263.09838867,0.5153125,0.515474,0.999394,0.913624,"[[   0 3100]
 [   2 3298]]"
