batch_size,epochs,learning_rate,num_channels,optimizer,bottleneck_size,kernel_size,module_activation,module_output_activation,nr_modules,num_filters,output_activation,shortcut_activation,use_bottleneck,use_residuals,train_loss,train_accuracy,train_precision,train_recall,val_loss,val_accuracy,val_precision,val_recall
512,100,0.1,3,adam,28,40,tanh,tanh,6,38,sigmoid,sigmoid,False,False,0.6394575834274292,0.6624388098716736,0.6624388098716736,1.0,0.6444510817527771,0.65478515625,0.65478515625,1.0
256,100,0.001,3,sgd,40,30,tanh,linear,1,38,sigmoid,sigmoid,False,True,0.4615108072757721,0.8030964136123657,0.7915568351745605,0.9080998301506042,0.5568421483039856,0.770370364189148,0.7521306872367859,0.8847059011459351
256,100,0.1,3,sgd,26,50,sigmoid,softmax,6,40,sigmoid,relu,True,False,0.639125645160675,0.6628859043121338,0.6628859043121338,1.0,0.6450064778327942,0.6540009379386902,0.6540009379386902,1.0
256,100,0.05,3,adam,26,30,softmax,tanh,6,26,sigmoid,sigmoid,False,True,0.4454872906208038,0.9796932339668274,0.7550357580184937,0.6438560485839844,0.4647565186023712,0.9727986454963684,0.7451467514038086,0.6278733015060425
1024,100,0.001,3,adam,34,40,linear,sigmoid,9,36,sigmoid,relu,False,True,0.8724514842033386,0.6633023023605347,0.6629906892776489,0.998634934425354,0.8841260671615601,0.6545698642730713,0.654052734375,0.9986950159072876
256,100,1e-05,3,sgd,36,20,softmax,sigmoid,3,38,sigmoid,tanh,True,True,0.6464890837669373,0.6607375741004944,0.6568382978439331,0.9908012747764589,0.6505241394042969,0.6522879004478455,0.6485558748245239,0.9907692074775696
1024,100,0.05,3,rmsprop,24,20,relu,tanh,9,34,sigmoid,sigmoid,True,True,0.6625819206237793,0.6635221838951111,0.6635146737098694,0.9986340999603271,0.7001975178718567,0.6553665399551392,0.6551513671875,0.9983221292495728
256,100,0.1,3,adam,26,20,linear,relu,9,32,sigmoid,softmax,True,False,0.6626690030097961,0.6376045942306519,0.5940324068069458,0.896371603012085,0.6654691696166992,0.6298932433128357,0.587949812412262,0.8970135450363159
128,100,0.0001,3,rmsprop,24,50,softmax,softmax,1,24,sigmoid,relu,False,False,0.1086219623684883,0.99325293302536,0.9843514561653136,0.9830568432807922,0.3149380385875702,0.9270469546318054,0.8670691251754761,0.8647964000701904
128,100,0.01,3,adam,38,20,softmax,relu,9,34,sigmoid,tanh,False,False,0.6394302845001221,0.6628140211105347,0.6621329188346863,0.9977630376815796,0.6451634168624878,0.654179036617279,0.6538825631141663,0.9987330436706544
256,100,0.01,3,rmsprop,24,30,tanh,linear,3,34,sigmoid,relu,False,True,0.1961769163608551,0.9531102180480956,0.9231692552566528,0.9298718571662904,0.3858557045459747,0.8990791440010071,0.8487215638160706,0.8658823370933533
1024,100,1e-05,3,rmsprop,32,40,relu,linear,6,30,sigmoid,sigmoid,True,False,0.694805383682251,0.9449213147163392,0.3666396737098694,0.0474582351744174,0.6945497989654541,0.9365671873092652,0.373779296875,0.0467934384942054
256,100,1e-05,3,rmsprop,38,50,linear,sigmoid,6,30,sigmoid,sigmoid,True,False,0.5180058479309082,0.6713892817497253,0.6688629388809204,0.9796469211578368,0.542331874370575,0.6605179309844971,0.6570786237716675,0.9786425232887268
256,100,0.05,3,sgd,34,20,sigmoid,relu,6,26,sigmoid,tanh,True,False,0.3528379499912262,0.7796216607093811,0.8023578524589539,0.9780793786048888,0.4141510128974914,0.7442715764045715,0.7548532485961914,0.9523981809616088
512,100,0.0001,3,adam,38,20,tanh,relu,6,32,sigmoid,tanh,False,True,0.0612624175846576,0.9897240400314332,0.9785627126693726,0.9778140783309937,0.5206771492958069,0.9074406623840332,0.8438720703125,0.8480611443519592
128,100,1e-05,3,adam,40,20,relu,sigmoid,1,30,sigmoid,softmax,True,True,0.118642047047615,0.9783578515052797,0.9834572672843932,0.99708753824234,0.317168653011322,0.8746410012245178,0.8709753751754761,0.937013566493988
256,100,0.1,3,sgd,32,40,linear,sigmoid,6,30,sigmoid,softmax,False,True,0.6391389966011047,0.6628623604774475,0.6628623604774475,1.0,0.6450099349021912,0.6540009379386902,0.6540009379386902,1.0
1024,100,0.0001,3,sgd,30,40,sigmoid,linear,1,34,sigmoid,sigmoid,False,True,0.6861264109611511,0.6487985253334045,0.6209746599197388,0.9334099888801576,0.6869767308235168,0.6408783197402954,0.6146240234375,0.9358687400817872
128,100,0.1,3,rmsprop,32,30,tanh,softmax,9,24,sigmoid,tanh,False,False,0.6395375728607178,0.6627212166786194,0.6627212166786194,1.0,0.6459243893623352,0.6540009379386902,0.6540009379386902,1.0
128,100,0.1,3,sgd,36,50,softmax,linear,12,40,sigmoid,relu,True,False,0.6392098665237427,0.6627917885780334,0.6627917885780334,1.0,0.6449740529060364,0.6540009379386902,0.6540009379386902,1.0
1024,100,0.0001,3,sgd,32,40,softmax,tanh,6,40,sigmoid,softmax,True,True,0.6835138201713562,0.6623237133026123,0.6623237133026123,1.0,0.6839768290519714,0.65478515625,0.65478515625,1.0
512,100,0.0001,3,sgd,40,40,linear,linear,3,40,sigmoid,tanh,False,True,0.6251208186149597,0.6618086695671082,0.6580619215965271,0.9899520874023438,0.6316932439804077,0.6529179811477661,0.6484375,0.9886279106140136
1024,100,0.01,3,rmsprop,30,20,linear,sigmoid,3,38,sigmoid,tanh,False,True,0.5620639324188232,0.7140409350395203,0.7302544116973877,0.9888181686401368,0.5801113247871399,0.686788022518158,0.6934814453125,0.9778150916099548
512,100,0.1,3,rmsprop,38,40,softmax,relu,1,26,sigmoid,softmax,False,True,0.309459239244461,0.9383262991905212,0.877682626247406,0.8726367950439453,0.5192371606826782,0.8420939445495605,0.7344970703125,0.731730043888092
128,100,0.01,3,sgd,26,40,tanh,relu,1,38,sigmoid,relu,False,False,0.2223409861326217,0.961894154548645,0.9436417818069458,0.9527072310447692,0.4066562354564667,0.8939143419265747,0.8532196879386902,0.8799999952316284
512,100,0.01,3,sgd,38,50,relu,softmax,3,24,sigmoid,relu,True,True,0.601327657699585,0.6628512144088745,0.663050651550293,0.9998579025268556,0.6215023398399353,0.6548229455947876,0.65478515625,0.9998135566711426
128,100,0.001,3,adam,40,30,relu,sigmoid,12,28,sigmoid,tanh,True,True,0.3706443905830383,0.8071643710136414,0.8122175931930542,0.9416297078132628,0.426986813545227,0.7724022269248962,0.7698863744735718,0.9189140200614928
256,100,0.1,3,rmsprop,32,20,linear,sigmoid,1,36,sigmoid,relu,True,False,0.44915771484375,0.8439306616783142,0.8161709308624268,0.8865452408790588,0.5019465088844299,0.8220020532608032,0.7922585010528564,0.8709502220153809
256,100,1e-05,3,adam,40,30,tanh,softmax,1,24,sigmoid,sigmoid,False,True,0.6261425018310547,0.6664694547653198,0.6681569814682007,0.99971604347229,0.6355142593383789,0.6546489596366882,0.6547111868858337,0.9990950226783752
512,100,0.1,3,adam,38,50,relu,softmax,12,34,sigmoid,softmax,False,True,0.4029897153377533,0.7551020383834839,0.7586361169815063,0.9408673048019408,0.4387812614440918,0.7428486943244934,0.747314453125,0.9392244815826416
128,100,0.0001,3,sgd,38,30,softmax,relu,12,32,sigmoid,relu,True,True,0.6534152030944824,0.6624149680137634,0.6623917818069458,0.9999289512634276,0.6508581638336182,0.6540009379386902,0.6540009379386902,1.0
256,100,0.1,3,adam,40,30,sigmoid,sigmoid,12,24,sigmoid,relu,False,True,0.4442267417907715,0.7472692728042603,0.7619776129722595,0.9686657190322876,0.4830998182296753,0.7201595306396484,0.7250236868858337,0.9478732943534852
256,100,0.1,3,sgd,26,20,softmax,linear,12,30,sigmoid,softmax,False,True,0.6390306949615479,0.6630271077156067,0.6630271077156067,1.0,0.6450079083442688,0.6540009379386902,0.6540009379386902,1.0
512,100,0.0001,3,adam,36,20,tanh,linear,1,30,sigmoid,softmax,True,False,0.4067956805229187,0.9096593260765076,0.8401261568069458,0.8423202633857727,0.4916148483753204,0.8724887371063232,0.788818359375,0.7934377193450928
128,100,1e-05,3,rmsprop,32,40,softmax,sigmoid,12,30,sigmoid,relu,True,True,0.4037583470344543,0.8834521174430847,0.8261247873306274,0.8496590256690979,0.4415603280067444,0.8655853867530823,0.8102509379386902,0.840362012386322
256,100,0.05,3,rmsprop,38,40,tanh,tanh,9,26,sigmoid,tanh,True,True,0.4214169979095459,0.8647324442863464,0.7824265956878662,0.7961140871047974,0.455574631690979,0.852617084980011,0.7702414989471436,0.7842534184455872
1024,100,0.001,3,rmsprop,40,50,tanh,linear,9,24,sigmoid,softmax,True,True,0.2462023496627807,0.985157072544098,0.9643197655677797,0.9606723189353944,0.3513947129249573,0.9321302175521852,0.883056640625,0.8859060406684875
128,100,0.05,3,adam,36,30,tanh,relu,9,36,sigmoid,relu,True,False,0.6391329765319824,0.6630344986915588,0.6629565358161926,0.9998225569725036,0.6446656584739685,0.6539599895477295,0.6538825631141663,0.9998189806938172
128,100,0.0001,3,rmsprop,36,20,relu,softmax,6,36,sigmoid,softmax,True,True,0.4588263034820556,0.8199713826179504,0.8422204256057739,0.9762437343597412,0.5273447036743164,0.7678359150886536,0.7726088762283325,0.9350226521492004
512,100,0.0001,3,sgd,26,40,sigmoid,relu,1,32,sigmoid,relu,True,False,0.6416722536087036,0.6618415713310242,0.6617093086242676,0.9996800422668456,0.6452306509017944,0.6547008752822876,0.654541015625,0.99962717294693
1024,100,1e-05,3,sgd,38,40,relu,linear,12,38,sigmoid,relu,True,True,0.6828839182853699,0.6598436832427979,0.6540825366973877,0.986301839351654,0.6835993528366089,0.6519753336906433,0.645751953125,0.9845264554023744
256,100,0.05,3,rmsprop,38,40,softmax,tanh,12,34,sigmoid,relu,False,True,0.4774810671806335,0.7093275785446167,0.7133377194404602,0.961476981639862,0.4868123531341553,0.6942138075828552,0.6948390007019043,0.9533031582832336
128,100,0.001,3,adam,36,30,sigmoid,relu,12,40,sigmoid,sigmoid,True,False,0.3145122528076172,0.8565289974212646,0.8680111169815063,0.9620980620384216,0.3656727373600006,0.8286078572273254,0.8343986868858337,0.9415384531021118
1024,100,0.01,3,adam,36,30,linear,sigmoid,1,30,sigmoid,sigmoid,False,True,0.5851316452026367,0.6624634861946106,0.6608231663703918,0.9952192902565002,0.5984994769096375,0.6537705659866333,0.65087890625,0.9923564791679382
512,100,0.0001,3,rmsprop,26,20,relu,sigmoid,3,40,sigmoid,tanh,False,False,0.6553795337677002,0.6625329256057739,0.6625329256057739,1.0,0.6641228199005127,0.65478515625,0.65478515625,1.0
128,100,0.1,3,adam,30,50,tanh,softmax,1,32,sigmoid,tanh,False,True,0.3738580644130707,0.9364969730377196,0.8135824799537659,0.7709354162216187,0.4220499992370605,0.9089698195457458,0.7820786237716675,0.740995466709137
512,100,0.05,3,sgd,30,50,sigmoid,linear,6,36,sigmoid,relu,True,True,0.2658120691776275,0.97922682762146,0.899661123752594,0.8669933080673218,0.341653436422348,0.952442705631256,0.856201171875,0.8214019536972046
256,100,0.001,3,sgd,36,30,tanh,sigmoid,1,34,sigmoid,sigmoid,True,False,0.5223467946052551,0.6671544313430786,0.6598268151283264,0.9712743759155272,0.5326464176177979,0.6562117338180542,0.6478456258773804,0.9694117903709412
256,100,0.001,3,sgd,26,40,softmax,linear,12,28,sigmoid,sigmoid,False,False,0.2846316695213318,0.9646975994110109,0.8968608975410461,0.8764029145240784,0.4064768850803375,0.9161737561225892,0.8290719985961914,0.8130316734313965
512,100,0.01,3,rmsprop,24,40,linear,softmax,1,36,sigmoid,sigmoid,True,False,0.450076550245285,0.7924884557723999,0.7891801595687866,0.9240214228630066,0.4775224030017853,0.7702745199203491,0.763427734375,0.9101417064666748
128,100,0.05,3,sgd,28,50,softmax,relu,3,30,sigmoid,relu,False,False,0.2400737404823303,0.9367584586143494,0.9091208577156068,0.9253143072128296,0.3597100377082824,0.8838896751403809,0.8469460010528564,0.8818099498748779
128,100,0.001,3,sgd,36,30,linear,tanh,3,40,sigmoid,relu,True,False,0.544752836227417,0.6670092344284058,0.6586502194404602,0.9681062698364258,0.5568528771400452,0.6573047637939453,0.6483191251754761,0.965791881084442
128,100,0.001,3,sgd,28,40,softmax,softmax,9,34,sigmoid,softmax,False,False,0.6393560171127319,0.6627682447433472,0.6627682447433472,1.0,0.6449347734451294,0.6540009379386902,0.6540009379386902,1.0
128,100,0.001,3,rmsprop,30,20,tanh,softmax,1,40,sigmoid,sigmoid,True,False,0.1408323347568512,0.9849814176559448,0.969691276550293,0.9690285921096802,0.3060765862464905,0.9149373769760132,0.8714488744735718,0.8857918381690979
128,100,0.001,3,rmsprop,36,40,relu,relu,1,26,sigmoid,softmax,False,True,0.6044734716415405,0.6641734838485718,0.6644625663757324,0.9990772008895874,0.6320657730102539,0.654179036617279,0.6538825631141663,0.9987330436706544
1024,100,1e-05,3,sgd,26,50,sigmoid,tanh,6,38,sigmoid,relu,True,False,0.6411455869674683,0.6631574034690857,0.6631574034690857,1.0,0.6456434726715088,0.65478515625,0.65478515625,1.0
1024,100,0.1,3,adam,32,40,relu,softmax,9,28,sigmoid,sigmoid,False,False,,,,,,,,
1024,100,0.1,3,sgd,26,60,softmax,relu,12,24,sigmoid,relu,True,False,0.63921058177948,0.6628715991973877,0.6628715991973877,1.0,0.644438624382019,0.65478515625,0.65478515625,1.0
512,100,0.1,3,adam,24,20,softmax,sigmoid,3,32,sigmoid,sigmoid,False,True,,,,,,,,
256,100,0.001,3,rmsprop,36,50,relu,relu,12,38,sigmoid,softmax,False,False,0.551550030708313,0.6626262068748474,0.6625564694404602,0.999786913394928,0.5588634014129639,0.6539599895477295,0.6538825631141663,0.9998189806938172
512,100,0.1,3,sgd,32,40,relu,tanh,12,26,sigmoid,relu,False,True,0.6368916630744934,0.6627578139305115,0.6629565358161926,0.999964475631714,0.6458649039268494,0.6546586751937866,0.6544189453125,0.9994407296180724
128,100,0.0001,3,sgd,24,60,sigmoid,linear,3,26,sigmoid,relu,False,True,0.3033349812030792,0.945555865764618,0.9054263830184937,0.9096623063087464,0.4185802936553955,0.8847846984863281,0.8219696879386902,0.836742103099823
512,100,0.0001,3,sgd,28,20,tanh,sigmoid,9,30,sigmoid,sigmoid,True,True,0.6479299664497375,0.6622976064682007,0.6622976064682007,1.0,0.6550189256668091,0.65478515625,0.65478515625,1.0
256,100,0.05,3,adam,40,30,tanh,sigmoid,9,24,sigmoid,tanh,True,False,0.6392754316329956,0.6629800200462341,0.6629800200462341,1.0,0.6449386477470398,0.6540009379386902,0.6540009379386902,1.0
256,100,0.0001,3,sgd,40,60,relu,sigmoid,12,24,sigmoid,tanh,True,True,0.6914764046669006,0.6580925583839417,0.5273202061653137,0.5968469381332397,0.6920801401138306,0.649783194065094,0.5259233117103577,0.5967420935630798
512,100,0.0001,3,adam,36,30,tanh,linear,9,34,sigmoid,relu,True,True,0.4767571985721588,0.9809601902961732,0.7520236968994141,0.6383031606674194,0.5075200200080872,0.9705539345741272,0.7392578125,0.6206189393997192
512,100,1e-05,3,adam,34,50,tanh,softmax,12,26,sigmoid,softmax,True,False,0.6644010543823242,0.6622741222381592,0.6622741222381592,1.0,0.6659854054450989,0.65478515625,0.65478515625,1.0
256,100,0.0001,3,adam,40,20,tanh,linear,1,32,sigmoid,sigmoid,True,False,0.3847941756248474,0.8654954433441162,0.8359375,0.8907676339149475,0.4703229665756225,0.8280042409896851,0.7879971861839294,0.8530316948890686
256,100,0.0001,3,rmsprop,26,60,softmax,relu,9,32,sigmoid,tanh,False,False,0.0662043616175651,0.988429844379425,0.98517507314682,0.9892022609710692,0.3391308188438415,0.9081200361251832,0.8707386255264282,0.892669677734375
1024,100,1e-05,3,adam,40,20,sigmoid,softmax,9,40,sigmoid,sigmoid,True,False,0.6766970753669739,0.6627762913703918,0.6627762913703918,1.0,0.6775794625282288,0.65478515625,0.65478515625,1.0
128,100,0.1,3,rmsprop,38,40,linear,tanh,12,40,sigmoid,sigmoid,False,False,0.6371555328369141,0.6621567606925964,0.6605327725410461,0.99580979347229,0.6472697854042053,0.6526803970336914,0.6500946879386902,0.9938461780548096
128,100,0.05,3,adam,30,30,linear,tanh,3,24,sigmoid,tanh,False,False,1.860801100730896,0.66261225938797,0.6617799401283264,0.9978700876235962,1.915511131286621,0.6536591053009033,0.6526988744735718,0.9974660873413086
256,100,0.1,3,rmsprop,36,50,relu,tanh,3,26,sigmoid,relu,False,False,1.085681676864624,0.6657915711402893,0.6670745611190796,0.9993965029716492,1.145641207695007,0.655205249786377,0.6548295617103577,0.996742069721222
1024,100,0.1,3,rmsprop,34,50,relu,tanh,9,38,sigmoid,sigmoid,False,True,1.581404685974121,0.6631325483322144,0.6632050275802612,0.9999640583992004,1.6261998414993286,0.6547430157661438,0.6546630859375,0.9998135566711426
256,100,0.1,3,adam,34,30,softmax,tanh,3,40,sigmoid,sigmoid,False,True,0.501565158367157,0.8687703013420105,0.7595773935317993,0.7506745457649231,0.5144210457801819,0.8563432693481445,0.7529592514038086,0.7476922869682312
128,100,0.01,3,sgd,34,30,relu,linear,1,30,sigmoid,tanh,False,True,0.6227585673332214,0.6633356809616089,0.6626976728439331,0.997052788734436,0.6316952705383301,0.6535311341285706,0.6522253751754761,0.9965611100196838
128,100,0.001,3,adam,28,20,tanh,linear,12,34,sigmoid,sigmoid,True,True,0.2771725058555603,0.91281259059906,0.8896366953849792,0.9214982986450196,0.3417626023292541,0.8742026686668396,0.8459990620613098,0.893031656742096
512,100,0.001,3,rmsprop,24,20,softmax,relu,3,26,sigmoid,relu,True,False,0.1944752484560012,0.9874127507209778,0.9226279854774476,0.8945928812026978,0.3633027970790863,0.949047327041626,0.8572998046875,0.8264355063438416
128,100,0.1,3,sgd,32,50,tanh,linear,12,36,sigmoid,relu,True,True,0.2345627695322036,0.9721524119377136,0.903214395046234,0.8790978789329529,0.3479364216327667,0.9409335255622864,0.8514441251754761,0.8246153593063354
256,100,0.1,3,adam,36,50,relu,linear,12,40,sigmoid,sigmoid,True,True,1.695468544960022,0.6752781867980957,0.6738516688346863,0.978268563747406,1.77100932598114,0.667364776134491,0.6676136255264282,0.9804524779319764
128,100,0.01,3,adam,36,20,linear,tanh,9,30,sigmoid,softmax,False,False,1.491974711418152,0.6630250811576843,0.6630741953849792,0.9997869729995728,1.5311731100082395,0.654114842414856,0.6541193127632141,0.9998189806938172
128,100,0.001,3,sgd,30,50,softmax,linear,12,26,sigmoid,sigmoid,False,False,0.2824420034885406,0.9803929924964904,0.8794945478439331,0.8347896933555603,0.429021954536438,0.9350822567939758,0.8093039989471436,0.7612669467926025
128,100,0.01,3,adam,34,40,softmax,linear,3,30,sigmoid,relu,False,False,0.2123305350542068,0.9643625020980836,0.916745126247406,0.907935380935669,0.3730291724205017,0.9148207902908324,0.8336884379386902,0.8222624659538269
128,100,0.001,3,rmsprop,24,50,linear,softmax,12,30,sigmoid,sigmoid,False,False,,,,,,,,
512,100,0.1,3,sgd,30,60,linear,tanh,3,34,sigmoid,sigmoid,False,True,0.308573842048645,0.9302108287811279,0.9441123604774475,0.989952802658081,0.4148847758769989,0.8250041007995605,0.8294677734375,0.9386651515960693
256,100,1e-05,3,adam,34,40,softmax,softmax,3,28,sigmoid,softmax,True,False,0.6519714593887329,0.6627682447433472,0.6627682447433472,1.0,0.6549761891365051,0.6540009379386902,0.6540009379386902,1.0
1024,100,0.01,3,adam,26,40,softmax,linear,12,30,sigmoid,softmax,True,True,0.6391348838806152,0.6628953814506531,0.6628953814506531,1.0,0.6444371342658997,0.65478515625,0.65478515625,1.0
512,100,0.05,3,adam,28,60,tanh,tanh,3,32,sigmoid,softmax,True,False,0.3741929531097412,0.9414674639701843,0.8162885904312134,0.7706350088119507,0.4126497209072113,0.9202017784118652,0.7926025390625,0.7481357455253601
1024,100,0.1,3,adam,24,20,relu,linear,3,40,sigmoid,relu,True,True,1.0268632173538208,0.663044273853302,0.6630144715309143,0.9996766448020935,1.0426548719406128,0.6547430157661438,0.6546630859375,0.9998135566711426
1024,100,0.05,3,adam,28,60,tanh,relu,12,30,sigmoid,sigmoid,True,True,0.5005446672439575,0.6934165358543396,0.69921875,0.9787899255752563,0.5394911170005798,0.6812010407447815,0.68408203125,0.9727814793586731
256,100,1e-05,3,adam,38,20,softmax,sigmoid,1,30,sigmoid,softmax,True,True,0.46091681718826294,0.7654393315315247,0.7620717287063599,0.9241912961006165,0.47686174511909485,0.751334547996521,0.7472774386405945,0.9171040654182434
512,100,0.01,3,adam,40,50,sigmoid,sigmoid,3,24,sigmoid,sigmoid,True,True,0.5024812817573547,0.6639441251754761,0.6641330718994141,0.9986861944198608,0.5386772155761719,0.656108021736145,0.6556396484375,0.9962714314460754
128,100,0.001,3,sgd,40,60,tanh,softmax,3,30,sigmoid,relu,True,True,0.6257896423339844,0.6628840565681458,0.6629565358161926,0.9998579621315002,0.636367917060852,0.6540009379386902,0.6540009379386902,1.0
256,100,0.0001,3,adam,30,50,linear,softmax,12,36,sigmoid,sigmoid,False,True,0.6711812615394592,0.6696417331695557,0.6602503657341003,0.9617911577224731,0.6760009527206421,0.6575875282287598,0.6432291865348816,0.948235273361206
1024,100,0.001,3,rmsprop,30,20,relu,softmax,1,38,sigmoid,sigmoid,False,False,0.5848405957221985,0.6636267900466919,0.6635861396789551,0.9974457025527954,0.6058878898620605,0.6539741158485413,0.6502685546875,0.9893736243247986
256,100,0.01,3,adam,30,50,linear,tanh,1,28,sigmoid,tanh,True,False,0.5937808156013489,0.6623496413230896,0.6605798006057739,0.995135486125946,0.608360230922699,0.6528059244155884,0.6496211886405945,0.9916741847991943
1024,100,0.05,3,sgd,28,30,sigmoid,sigmoid,12,28,sigmoid,tanh,False,True,0.7234818935394287,0.6627762913703918,0.6627762913703918,1.0,0.7361672520637512,0.65478515625,0.65478515625,1.0
512,100,0.05,3,sgd,28,20,relu,sigmoid,1,32,sigmoid,sigmoid,True,True,0.3056541085243225,0.8546285629272461,0.8704348802566528,0.9693116545677185,0.4338412284851074,0.7937040328979492,0.7939453125,0.9259880781173706
256,100,0.01,3,adam,36,30,relu,sigmoid,1,24,sigmoid,softmax,True,False,0.13629494607448578,0.9503616094589233,0.9581843018531799,0.9885730743408203,0.3628845810890198,0.8610058426856995,0.8422111868858337,0.9047963619232178
1024,100,0.1,3,rmsprop,30,40,sigmoid,linear,3,28,sigmoid,softmax,False,True,0.3715949058532715,0.9431537985801697,0.8167158961296082,0.7699989080429077,0.41348958015441895,0.9239806532859802,0.7945556640625,0.7477628588676453
128,100,0.1,3,sgd,24,60,relu,tanh,3,38,sigmoid,softmax,True,False,0.7007351517677307,0.6628903746604919,0.6627682447433472,0.9993608593940735,0.7232738733291626,0.6542199850082397,0.6540009379386902,0.9989140033721924
768,100,0.0001,3,rmsprop,38,20,sigmoid,softmax,1,40,sigmoid,relu,False,True,0.5168296098709106,0.6731972694396973,0.6770123243331909,0.995890200138092,0.5421483516693115,0.6619243025779724,0.6639441251754761,0.9936651587486267
512,100,0.001,3,sgd,28,40,tanh,sigmoid,1,36,sigmoid,softmax,True,False,0.5577412247657776,0.6613224744796753,0.6576619148254395,0.9904802441596985,0.563466489315033,0.65324467420578,0.6490478515625,0.9890007376670837
512,100,0.01,3,adam,34,60,softmax,relu,12,26,sigmoid,relu,True,False,0.19987329840660095,0.9133135080337524,0.9261577725410461,0.9817471504211426,0.39510443806648254,0.8406959176063538,0.8328857421875,0.9189038276672363
512,100,0.001,3,sgd,26,60,sigmoid,relu,6,32,sigmoid,relu,False,False,0.6499942541122437,0.6625094413757324,0.6625094413757324,1.0,0.6528393030166626,0.65478515625,0.65478515625,1.0
768,100,1e-05,3,sgd,36,20,sigmoid,sigmoid,1,32,sigmoid,relu,False,True,0.6395491361618042,0.6626657247543335,0.6626657247543335,1.0,0.6453686356544495,0.6540009379386902,0.6540009379386902,1.0
256,100,0.1,3,rmsprop,28,50,sigmoid,sigmoid,9,30,sigmoid,sigmoid,False,True,0.8148929476737976,0.6629800200462341,0.6629800200462341,1.0,0.8351686000823975,0.6540009379386902,0.6540009379386902,1.0
768,100,0.001,3,adam,38,60,linear,relu,6,36,sigmoid,tanh,False,True,0.4918244779109955,0.985794186592102,0.8470407128334045,0.7805392146110535,0.5209299325942993,0.9629184007644653,0.8011363744735718,0.7238008975982666
768,100,0.01,3,rmsprop,32,30,sigmoid,relu,3,26,sigmoid,relu,False,True,0.8721795082092285,0.6626682877540588,0.6626657247543335,0.9993207454681396,0.9077125191688538,0.6537458300590515,0.6530539989471436,0.9981900453567505
512,100,1e-05,3,rmsprop,32,20,softmax,relu,3,40,sigmoid,sigmoid,True,True,0.4470890462398529,0.7917008399963379,0.7896507978439331,0.9262376427650452,0.46690770983695984,0.7705072164535522,0.76708984375,0.9175987839698792
128,100,0.1,3,adam,30,60,relu,sigmoid,12,40,sigmoid,sigmoid,True,False,0.7559552788734436,0.9794963598251343,0.6655214428901672,0.505683422088623,0.79020094871521,0.9639830589294434,0.6570786237716675,0.4941176474094391
768,100,0.0001,3,rmsprop,40,40,linear,sigmoid,12,24,sigmoid,relu,False,True,0.6737720966339111,0.6630107760429382,0.6630445122718811,0.9997499585151672,0.685619592666626,0.6539190411567688,0.6537641882896423,0.999638020992279
1024,100,0.0001,3,sgd,34,50,tanh,linear,12,30,sigmoid,softmax,False,True,0.6889390349388123,0.6628953814506531,0.6628953814506531,1.0,0.6891564130783081,0.65478515625,0.65478515625,1.0
1024,100,0.0001,3,rmsprop,34,60,sigmoid,softmax,9,32,sigmoid,sigmoid,True,False,0.6394153237342834,0.6626095771789551,0.6626095771789551,1.0,0.6444342136383057,0.65478515625,0.65478515625,1.0
1024,100,0.05,3,sgd,36,20,relu,sigmoid,12,28,sigmoid,relu,False,True,0.6569620370864868,0.6626078486442566,0.6627048254013062,0.9999280571937561,0.6687778234481812,0.6547430157661438,0.6546630859375,0.9998135566711426
1024,100,1e-05,3,adam,38,20,softmax,relu,12,34,sigmoid,tanh,True,False,0.26433902978897095,0.9878689050674438,0.9350228905677795,0.9131653904914856,0.36793023347854614,0.9376410245895386,0.8660888671875,0.8521625399589539
128,100,0.01,3,sgd,26,30,relu,softmax,1,24,sigmoid,softmax,True,False,0.639076292514801,0.6629094481468201,0.6629094481468201,1.0,0.6448106169700623,0.6540009379386902,0.6540009379386902,1.0
768,100,0.0001,3,adam,38,40,tanh,linear,1,26,sigmoid,softmax,False,False,0.47892114520072937,0.9517695307731628,0.8084517121315002,0.7490448355674744,0.5624540448188782,0.921226441860199,0.7688210010528564,0.7069683074951172
128,100,0.01,3,sgd,34,40,sigmoid,relu,6,24,sigmoid,softmax,False,False,0.15224412083625793,0.9808608889579773,0.9591491222381592,0.9570419192314148,0.3394905924797058,0.9116908311843872,0.8503788113594055,0.8539366722106934
512,100,0.05,3,sgd,36,30,tanh,tanh,9,34,sigmoid,relu,True,True,0.37776491045951843,0.9349401593208313,0.8143119215965271,0.7737630605697632,0.4235166311264038,0.9127379655838013,0.789794921875,0.7507457137107849
128,100,1e-05,3,rmsprop,28,50,sigmoid,sigmoid,12,34,sigmoid,tanh,True,False,0.28419941663742065,0.9229480028152466,0.8837773203849792,0.8997088074684143,0.3581867218017578,0.8873631358146667,0.8401988744735718,0.8655203580856323
1024,100,1e-05,3,adam,24,50,sigmoid,relu,3,30,sigmoid,softmax,True,True,nan,nan,nan,nan,nan,nan,nan,nan
